customer_id,trans_date,tran_amount
CS4814,14-Aug-14,80
CS4814,21-Aug-14,69
CS4814,28-Sep-14,74
CS4815,4-Sep-11,58
CS4815,3-Oct-11,56
CS4815,27-Mar-12,93
CS4815,2-Apr-12,56
CS4815,25-May-12,37
CS4815,13-Jun-12,65
CS4815,20-Jul-12,88
CS4815,30-Jul-12,105
CS4815,21-Aug-12,80
CS4815,25-Aug-12,43
CS4815,12-Sep-12,53
CS4815,24-Oct-12,92
CS4815,11-Jan-13,100
CS4815,28-Apr-13,64
CS4815,3-Jun-13,79
CS4815,19-Aug-13,66
CS4815,29-Aug-13,90
CS4815,8-Mar-14,89
CS4815,14-May-14,58
CS4815,21-May-14,62
CS4815,19-Oct-14,74
CS4815,4-Nov-14,45
CS4815,6-Jan-15,72
CS4815,14-Jan-15,82
CS4815,15-Feb-15,97
CS4816,24-Nov-11,68
CS4816,8-May-12,97
CS4816,19-Jun-12,80
CS4816,3-Aug-12,100
CS4816,1-Oct-12,55
CS4816,29-Dec-12,96
CS4816,2-Jul-13,93
CS4816,31-Aug-13,67
CS4816,2-Oct-13,66
CS4816,12-Jan-14,82
CS4816,25-Jan-14,72
CS4816,30-Jan-14,48
CS4816,19-Feb-14,43
CS4816,20-May-14,89
CS4816,26-Jun-14,71
CS4816,10-Oct-14,41
CS4816,24-Dec-14,50
CS4816,3-Jan-15,93
CS4817,26-Jul-11,91
CS4817,23-Sep-11,35
CS4817,12-Dec-11,51
CS4817,18-Feb-12,67
CS4817,10-Jul-12,87
CS4817,17-Jul-12,60
CS4817,26-Sep-12,66
CS4817,15-Jan-13,86
CS4817,26-Jan-13,88
CS4817,2-Feb-13,42
CS4817,12-Apr-13,87
CS4817,17-May-13,69
CS4817,16-Sep-13,63
CS4817,15-Mar-14,70
CS4817,5-Oct-14,89
CS4817,28-Oct-14,35
CS4817,9-Nov-14,35
CS4817,23-Nov-14,80
CS4817,27-Jan-15,66
CS4817,2-Mar-15,35
CS4817,6-Mar-15,87
CS4818,17-Feb-12,36
CS4818,28-Jun-12,38
CS4818,5-Mar-13,70
CS4818,3-May-13,55
CS4818,5-May-13,84
CS4818,16-Jun-13,74
CS4818,24-Feb-14,99
CS4818,27-May-14,96
CS4818,4-Jul-14,78
CS4818,6-Jul-14,78
CS4818,25-Aug-14,92
CS4818,31-Aug-14,88
CS4818,6-Mar-15,54
CS4819,17-Jun-11,98
CS4819,8-Jul-11,49
CS4819,5-Oct-11,58
CS4819,12-Mar-12,102
CS4819,25-Mar-12,80
CS4819,31-Mar-12,84
CS4819,7-Jul-12,46
CS4819,27-Aug-12,84
CS4819,10-Sep-12,85
CS4819,12-Nov-12,103
CS4819,6-Apr-13,40
CS4819,11-Jun-13,36
CS4819,3-Sep-13,92
CS4819,10-Dec-13,82
CS4819,2-Feb-14,86
CS4819,6-Jun-14,81
CS4819,5-Aug-14,41
CS4819,16-Aug-14,84
CS4819,25-Aug-14,82
CS4819,29-Nov-14,44
CS4820,24-May-11,95
CS4820,23-Jun-12,47
CS4820,18-Sep-12,51
CS4820,4-Nov-12,82
CS4820,25-Jun-13,52
CS4820,12-Jul-13,104
CS4820,19-Jul-13,101
CS4820,25-Aug-13,89
CS4820,31-Aug-13,83
CS4820,2-Oct-13,103
CS4820,13-Oct-13,105
CS4820,16-Oct-13,39
CS4820,23-Nov-13,83
CS4820,10-Apr-14,60
CS4820,15-May-14,77
CS4820,25-Jul-14,60
CS4820,13-Aug-14,46
CS4820,14-Aug-14,37
CS4820,28-Dec-14,50
CS4820,10-Mar-15,44
CS4821,4-Jun-11,48
CS4821,25-Jun-11,73
CS4821,16-Jul-11,67
CS4821,10-Aug-11,59
CS4821,7-Nov-11,100
CS4821,24-Feb-12,35
CS4821,3-Mar-12,82
CS4821,9-Dec-12,99
CS4821,6-Mar-13,103
CS4821,25-May-13,91
CS4821,19-Jul-13,59
CS4821,8-Jun-14,82
CS4821,25-Jun-14,77
CS4821,24-Jul-14,100
CS4821,24-Jan-15,44
CS4821,28-Feb-15,42
CS4822,26-May-11,54
CS4822,20-Jul-11,58
CS4822,12-Mar-12,97
CS4822,13-May-12,73
CS4822,9-Jun-12,76
CS4822,18-Sep-12,41
CS4822,27-Dec-12,91
CS4822,26-Aug-13,35
CS4822,9-Sep-13,101
CS4822,22-Oct-13,71
CS4822,24-Nov-13,64
CS4822,6-Dec-13,47
CS4822,22-Dec-13,45
CS4822,16-Apr-14,94
CS4822,21-Aug-14,46
CS4822,4-Dec-14,75
CS4822,8-Feb-15,50
CS4823,30-Jun-11,104
CS4823,29-Aug-11,53
CS4823,3-Sep-11,59
CS4823,18-Sep-11,97
CS4823,9-Dec-11,49
CS4823,23-Jan-12,76
CS4823,22-May-12,78
CS4823,23-Jul-12,51
CS4823,7-Aug-12,50
CS4823,19-Sep-12,60
CS4823,14-Dec-12,83
CS4823,3-Mar-13,76
CS4823,15-Mar-13,83
CS4823,24-May-13,86
CS4823,24-Jun-13,63
CS4823,3-Jan-14,99
CS4823,10-Jan-14,70
CS4823,5-Mar-14,68
CS4823,14-Apr-14,49
CS4823,15-Jul-14,46
CS4823,18-Jul-14,99
CS4823,2-Aug-14,56
CS4824,29-Oct-11,101
CS4824,5-Dec-11,73
CS4824,11-Apr-12,100
CS4824,26-Sep-12,56
CS4824,24-Nov-12,59
CS4824,2-Dec-12,67
CS4824,14-Dec-12,96
CS4824,6-Mar-13,84
CS4824,21-May-13,91
CS4824,30-Aug-13,84
CS4824,24-Sep-13,65
CS4824,9-Oct-13,54
CS4824,15-Dec-13,69
CS4824,20-Jan-14,65
CS4824,17-Feb-14,65
CS4824,23-Feb-14,55
CS4824,14-Mar-14,89
CS4824,27-Sep-14,39
CS4824,14-Oct-14,41
CS4825,24-Aug-11,100
CS4825,23-Sep-11,73
CS4825,12-Feb-12,43
CS4825,18-Feb-12,61
CS4825,10-Jun-12,73
CS4825,1-Sep-12,105
CS4825,18-Sep-12,100
CS4825,30-Sep-12,77
CS4825,19-Oct-12,65
CS4825,8-Jan-13,70
CS4825,26-Jan-13,74
CS4825,12-Oct-13,49
CS4825,29-Oct-13,42
CS4825,22-Nov-13,87
CS4825,26-Jun-14,92
CS4825,12-Nov-14,44
CS4825,15-Dec-14,64
CS4825,15-Jan-15,98
CS4825,28-Feb-15,90
CS4826,14-Jun-11,83
CS4826,1-Aug-11,62
CS4826,19-Aug-11,71
CS4826,20-Sep-11,67
CS4826,13-Oct-11,49
CS4826,8-Nov-11,91
CS4826,6-Jan-12,98
CS4826,4-Mar-12,85
CS4826,22-Jul-12,60
CS4826,3-Aug-12,71
CS4826,28-Aug-12,85
CS4826,22-Apr-13,94
CS4826,30-Oct-13,71
CS4826,5-Dec-13,36
CS4826,15-Jan-14,52
CS4826,1-Apr-14,86
CS4826,25-Apr-14,41
CS4826,31-Jul-14,86
CS4826,19-Aug-14,61
CS4826,29-Nov-14,91
CS4826,21-Dec-14,57
CS4827,16-Nov-11,38
CS4827,10-Jan-12,49
CS4827,10-Oct-12,57
CS4827,26-Oct-12,39
CS4827,20-Mar-13,61
CS4827,18-May-13,51
CS4827,4-Oct-13,65
CS4827,15-Oct-13,46
CS4827,25-Jan-14,98
CS4827,26-Apr-14,49
CS4827,10-Jun-14,83
CS4827,23-Jul-14,91
CS4827,27-Sep-14,39
CS4827,11-Oct-14,99
CS4827,26-Dec-14,74
CS4827,13-Jan-15,79
CS4827,19-Jan-15,71
CS4827,13-Feb-15,58
CS4827,23-Feb-15,95
CS4828,24-Aug-11,101
CS4828,29-Aug-11,93
CS4828,25-Oct-11,80
CS4828,20-Jan-12,66
CS4828,31-Jan-12,88
CS4828,2-Jun-12,99
CS4828,8-Dec-12,74
CS4828,15-Jan-13,102
CS4828,11-Jan-14,49
CS4828,11-Mar-14,94
CS4828,18-Apr-14,61
CS4828,22-Apr-14,56
CS4828,22-Apr-14,90
CS4828,25-Apr-14,37
CS4828,28-May-14,36
CS4828,29-May-14,52
CS4828,30-May-14,78
CS4828,31-Jul-14,83
CS4829,29-Jul-11,72
CS4829,10-Aug-11,90
CS4829,19-Sep-11,53
CS4829,17-Jan-12,58
CS4829,29-Feb-12,36
CS4829,8-Aug-12,63
CS4829,13-Aug-12,57
CS4829,10-Oct-12,58
CS4829,18-Oct-12,88
CS4829,2-Dec-12,104
CS4829,12-Jan-13,79
CS4829,26-Mar-13,71
CS4829,23-Jun-13,76
CS4829,2-Aug-13,52
CS4829,5-Aug-13,105
CS4829,13-Sep-13,57
CS4829,27-Oct-13,103
CS4829,28-Dec-13,68
CS4829,22-Jan-14,81
CS4829,16-Feb-14,83
CS4829,10-Mar-14,57
CS4829,25-Jul-14,37
CS4829,31-Jul-14,60
CS4829,28-Sep-14,76
CS4829,29-Sep-14,84
CS4829,19-Nov-14,40
CS4829,11-Jan-15,62
CS4830,2-Oct-11,64
CS4830,30-Oct-11,61
CS4830,5-Apr-12,48
CS4830,13-Apr-12,78
CS4830,2-Nov-12,57
CS4830,18-Nov-12,88
CS4830,13-Dec-12,66
CS4830,16-Mar-13,66
CS4830,29-Mar-13,41
CS4830,21-Jul-13,52
CS4830,11-Oct-13,100
CS4830,17-Oct-13,38
CS4830,19-Nov-13,71
CS4830,8-Mar-14,96
CS4830,29-Apr-14,61
CS4830,5-Sep-14,80
CS4830,18-Oct-14,82
CS4830,26-Feb-15,104
CS4831,27-Aug-11,66
CS4831,11-Dec-11,49
CS4831,29-Feb-12,87
CS4831,29-Apr-12,95
CS4831,21-Jun-12,66
CS4831,10-Nov-12,77
CS4831,10-May-13,75
CS4831,6-Oct-13,69
CS4831,6-Oct-13,38
CS4831,20-Jan-14,61
CS4831,15-Mar-14,70
CS4831,5-May-14,80
CS4831,29-Aug-14,47
CS4831,17-Jan-15,89
CS4831,24-Feb-15,41
CS4832,24-Jul-11,48
CS4832,26-Oct-11,35
CS4832,29-Nov-11,100
CS4832,30-Nov-11,64
CS4832,24-Dec-11,84
CS4832,12-Jan-12,47
CS4832,17-Mar-12,97
CS4832,6-Jun-12,57
CS4832,28-Jul-12,52
CS4832,2-Sep-12,40
CS4832,6-Feb-13,70
CS4832,19-Feb-13,73
CS4832,21-Mar-13,92
CS4832,18-May-13,86
CS4832,30-May-13,88
CS4832,26-Jan-14,85
CS4832,18-Feb-14,45
CS4832,20-Feb-14,67
CS4832,2-Apr-14,52
CS4832,7-Aug-14,86
CS4832,2-Sep-14,36
CS4832,27-Sep-14,35
CS4832,30-Dec-14,43
CS4833,20-Sep-11,62
CS4833,12-Oct-11,73
CS4833,14-Dec-11,98
CS4833,12-Jan-12,46
CS4833,10-Apr-12,66
CS4833,22-Jul-12,38
CS4833,9-Nov-12,74
CS4833,14-Dec-12,69
CS4833,23-Jan-13,42
CS4833,16-Mar-13,47
CS4833,1-Oct-13,58
CS4833,2-Dec-13,103
CS4833,16-Jan-14,94
CS4833,29-Jan-14,62
CS4833,28-Feb-14,64
CS4833,9-Mar-14,96
CS4833,16-Mar-14,45
CS4833,25-May-14,46
CS4833,21-Sep-14,79
CS4834,24-May-11,36
CS4834,8-Aug-11,86
CS4834,8-Jan-12,78
CS4834,23-Jan-12,100
CS4834,23-Oct-12,71
CS4834,2-Nov-12,58
CS4834,2-Nov-12,74
CS4834,29-Dec-12,81
CS4834,19-Mar-13,80
CS4834,3-Oct-13,103
CS4834,23-Oct-13,99
CS4834,29-Oct-13,74
CS4834,17-Dec-13,67
CS4834,5-Mar-14,84
CS4835,9-Jul-11,40
CS4835,5-Jan-12,42
CS4835,31-May-12,42
CS4835,8-Aug-12,51
CS4835,2-Nov-12,77
CS4835,19-Jan-13,92
CS4835,12-Aug-13,38
CS4835,19-Aug-13,101
CS4835,5-Sep-13,99
CS4835,5-Dec-13,86
CS4835,31-Dec-13,38
CS4835,13-May-14,78
CS4835,9-Aug-14,48
CS4835,7-Jan-15,64
CS4835,12-Feb-15,59
CS4836,13-Jun-11,98
CS4836,26-Jun-11,59
CS4836,30-Jul-11,81
CS4836,9-Apr-12,46
CS4836,11-May-12,71
CS4836,4-Jun-12,81
CS4836,21-Jul-12,63
CS4836,3-Sep-12,96
CS4836,21-Sep-12,43
CS4836,10-Oct-12,39
CS4836,22-Dec-12,67
CS4836,26-Dec-12,104
CS4836,1-Feb-13,57
CS4836,12-Jun-13,79
CS4836,26-Aug-13,56
CS4836,13-Sep-13,93
CS4836,19-Oct-13,99
CS4836,3-Dec-13,64
CS4836,20-Jan-14,86
CS4836,20-Aug-14,98
CS4836,9-Dec-14,94
CS4836,28-Dec-14,93
CS4836,20-Jan-15,94
CS4837,3-Jul-11,84
CS4837,7-Jul-11,54
CS4837,4-Sep-11,95
CS4837,12-Oct-11,74
CS4837,6-Nov-11,57
CS4837,11-Feb-12,94
CS4837,10-Apr-12,97
CS4837,15-Jun-12,84
CS4837,23-Sep-12,92
CS4837,17-Oct-12,64
CS4837,17-Nov-12,100
CS4837,9-Apr-13,57
CS4837,2-Aug-13,80
CS4837,4-Aug-13,60
CS4837,14-Mar-14,36
CS4837,30-Jun-14,45
CS4837,7-Jul-14,37
CS4837,13-Aug-14,78
CS4837,31-Jan-15,44
CS4837,2-Mar-15,105
CS4838,6-Jun-11,53
CS4838,27-Oct-11,81
CS4838,1-Feb-12,98
CS4838,25-Apr-12,50
CS4838,29-Apr-12,79
CS4838,5-May-12,91
CS4838,10-Jul-12,39
CS4838,3-Feb-13,71
CS4838,20-Jun-13,75
CS4838,27-Sep-13,65
CS4838,15-Mar-14,65
CS4838,15-May-14,51
CS4838,5-Jul-14,84
CS4838,9-Jul-14,72
CS4838,4-Oct-14,67
CS4838,27-Oct-14,65
CS4838,8-Mar-15,37
CS4839,11-Sep-11,98
CS4839,29-Dec-11,57
CS4839,29-Mar-12,96
CS4839,5-Sep-12,65
CS4839,1-Oct-12,94
CS4839,15-Feb-13,48
CS4839,21-Feb-13,68
CS4839,22-Apr-13,53
CS4839,2-May-13,103
CS4839,25-May-13,100
CS4839,30-May-13,92
CS4839,8-Aug-13,64
CS4839,13-Aug-13,101
CS4839,25-Aug-13,37
CS4839,8-Nov-13,99
CS4839,11-Dec-13,102
CS4839,4-Jan-14,43
CS4839,2-Mar-14,97
CS4839,4-May-14,46
CS4839,28-Jun-14,73
CS4839,8-Jul-14,97
CS4839,7-Nov-14,38
CS4839,2-Jan-15,53
CS4839,4-Feb-15,51
CS4840,20-Jun-11,79
CS4840,18-Jul-11,80
CS4840,12-Sep-11,87
CS4840,28-Sep-11,87
CS4840,23-Oct-11,40
CS4840,26-Feb-12,44
CS4840,24-Mar-12,52
CS4840,14-Jul-12,55
CS4840,22-Nov-13,65
CS4840,23-Nov-13,103
CS4840,2-Dec-13,60
CS4840,18-Jan-14,53
CS4840,24-Jan-15,93
CS4840,27-Feb-15,101
CS4841,19-May-11,43
CS4841,24-May-11,92
CS4841,12-Jun-11,35
CS4841,26-Jul-11,82
CS4841,22-Aug-11,83
CS4841,11-Sep-11,55
CS4841,21-Dec-11,74
CS4841,7-Feb-12,100
CS4841,13-Apr-12,75
CS4841,27-Aug-12,97
CS4841,2-Sep-12,101
CS4841,7-Sep-12,92
CS4841,5-Nov-12,95
CS4841,13-Mar-13,101
CS4841,22-Apr-13,79
CS4841,8-May-13,60
CS4841,23-May-13,74
CS4841,30-Aug-13,70
CS4841,22-Oct-13,44
CS4841,10-Nov-13,94
CS4841,12-Nov-13,51
CS4841,20-Jan-14,45
CS4841,17-Jul-14,89
CS4841,3-Feb-15,68
CS4841,12-Feb-15,98
CS4841,15-Mar-15,63
CS4842,29-May-11,95
CS4842,17-Jun-11,55
CS4842,13-Aug-11,51
CS4842,6-Nov-11,53
CS4842,23-Dec-11,64
CS4842,12-Apr-12,62
CS4842,2-Jun-12,44
CS4842,22-Aug-12,104
CS4842,23-Aug-12,48
CS4842,29-Aug-12,66
CS4842,7-Nov-12,67
CS4842,12-Dec-12,95
CS4842,8-Jul-13,35
CS4842,15-Mar-14,90
CS4842,2-Apr-14,54
CS4842,13-Apr-14,65
CS4842,30-May-14,45
CS4842,15-Sep-14,66
CS4842,25-Jan-15,96
CS4842,28-Jan-15,64
CS4843,1-Oct-11,93
CS4843,20-Dec-11,49
CS4843,21-Feb-12,36
CS4843,9-Apr-12,39
CS4843,17-May-12,57
CS4843,25-Jul-12,57
CS4843,20-Aug-12,36
CS4843,13-May-13,66
CS4843,29-May-13,73
CS4843,6-Jun-13,74
CS4843,22-Mar-14,85
CS4843,21-Jun-14,51
CS4843,22-Sep-14,63
CS4843,25-Oct-14,52
CS4843,28-Nov-14,65
CS4844,23-Sep-11,56
CS4844,6-Oct-11,87
CS4844,8-Oct-11,44
CS4844,11-Nov-11,51
CS4844,9-Jan-12,100
CS4844,22-Feb-12,65
CS4844,7-Mar-12,41
CS4844,30-Apr-12,102
CS4844,19-Sep-12,47
CS4844,26-Sep-12,69
CS4844,17-Oct-12,102
CS4844,10-Dec-12,37
CS4844,13-Dec-12,76
CS4844,9-Feb-13,82
CS4844,26-Feb-13,67
CS4844,14-Jun-13,35
CS4844,22-Jun-13,38
CS4844,30-Oct-13,38
CS4844,22-Nov-13,86
CS4844,16-Feb-14,75
CS4844,19-Mar-14,73
CS4844,25-May-14,72
CS4844,16-Jul-14,46
CS4844,15-Sep-14,83
CS4844,8-Oct-14,42
CS4844,18-Oct-14,55
CS4845,10-Jul-11,97
CS4845,23-Sep-11,97
CS4845,5-Dec-11,67
CS4845,23-Apr-12,80
CS4845,22-May-12,60
CS4845,10-Jun-12,89
CS4845,22-Aug-12,38
CS4845,6-Oct-12,52
CS4845,6-Dec-12,44
CS4845,29-Apr-13,68
CS4845,19-Jun-13,91
CS4845,22-Aug-13,68
CS4845,1-Sep-13,93
CS4845,26-Oct-13,80
CS4845,15-Jan-14,53
CS4845,29-Jan-14,53
CS4845,11-Mar-14,82
CS4845,4-Apr-14,39
CS4845,7-Jul-14,49
CS4845,18-Oct-14,47
CS4845,5-Nov-14,71
CS4845,8-Dec-14,79
CS4845,14-Mar-15,35
CS4846,26-May-11,79
CS4846,29-Jun-11,47
CS4846,21-Aug-11,44
CS4846,26-Aug-11,66
CS4846,7-Nov-11,61
CS4846,30-Dec-11,91
CS4846,7-Jan-12,53
CS4846,8-Mar-12,56
CS4846,17-Jul-12,91
CS4846,19-Sep-12,94
CS4846,16-Oct-12,83
CS4846,28-Oct-12,42
CS4846,1-Nov-12,50
CS4846,14-Nov-12,48
CS4846,22-Nov-12,39
CS4846,7-Jan-13,52
CS4846,2-May-13,88
CS4846,26-Jun-13,98
CS4846,28-Aug-13,39
CS4846,9-Dec-13,81
CS4846,29-Dec-13,82
CS4846,29-Apr-14,79
CS4846,20-Oct-14,90
CS4846,24-Nov-14,94
CS4846,7-Dec-14,81
CS4846,27-Jan-15,80
CS4846,4-Feb-15,47
CS4847,27-Jul-11,65
CS4847,29-Jul-11,77
CS4847,20-Oct-11,90
CS4847,23-Mar-12,72
CS4847,20-Apr-12,38
CS4847,26-Jul-12,44
CS4847,2-Aug-12,59
CS4847,21-Dec-12,62
CS4847,11-Jan-13,61
CS4847,1-Mar-13,76
CS4847,15-Jun-13,46
CS4847,3-Jul-13,38
CS4847,6-Oct-13,65
CS4847,14-Oct-13,74
CS4847,8-Nov-13,63
CS4847,13-Nov-13,45
CS4847,22-May-14,80
CS4847,5-Aug-14,88
CS4847,26-Aug-14,80
CS4847,5-Nov-14,61
CS4847,5-Mar-15,56
CS4848,2-Oct-11,56
CS4848,17-Mar-12,38
CS4848,2-Aug-12,37
CS4848,31-Dec-12,82
CS4848,21-Feb-13,53
CS4848,25-Mar-13,70
CS4848,10-May-13,102
CS4848,12-May-13,87
CS4848,2-Jul-13,38
CS4848,25-Jul-13,64
CS4848,10-Aug-13,87
CS4848,20-Mar-14,87
CS4848,18-Apr-14,65
CS4848,1-Nov-14,101
CS4848,15-Dec-14,102
CS4848,1-Jan-15,73
CS4848,9-Jan-15,64
CS4848,15-Mar-15,81
CS4849,7-Aug-11,55
CS4849,30-Aug-11,46
CS4849,26-Sep-11,91
CS4849,3-Oct-11,73
CS4849,10-Jan-12,66
CS4849,19-Feb-12,82
CS4849,20-Feb-12,93
CS4849,13-Mar-12,93
CS4849,25-Apr-12,90
CS4849,3-May-12,105
CS4849,12-May-12,103
CS4849,18-Jun-12,83
CS4849,24-Aug-12,57
CS4849,2-May-13,97
CS4849,21-Sep-13,35
CS4849,26-Sep-13,60
CS4849,12-Feb-14,55
CS4849,11-Apr-14,38
CS4849,19-Apr-14,95
CS4849,12-May-14,53
CS4849,29-May-14,75
CS4849,3-Jun-14,79
CS4849,21-Jun-14,78
CS4849,11-Nov-14,58
CS4849,9-Mar-15,90
CS4850,11-Sep-11,84
CS4850,10-Jan-12,92
CS4850,20-Jun-12,80
CS4850,3-Sep-12,62
CS4850,19-Dec-12,83
CS4850,17-Feb-13,95
CS4850,20-Apr-13,69
CS4850,30-Apr-13,56
CS4850,27-Jun-13,37
CS4850,23-Jul-13,67
CS4850,19-Sep-13,47
CS4850,12-Oct-13,94
CS4850,14-Oct-13,97
CS4850,6-Nov-13,76
CS4850,30-Nov-13,60
CS4850,18-Oct-14,72
CS4850,26-Feb-15,66
CS4851,3-Oct-11,59
CS4851,18-Dec-11,39
CS4851,25-Feb-12,105
CS4851,10-Jul-12,60
CS4851,14-Aug-12,62
CS4851,6-Sep-12,49
CS4851,12-Sep-12,38
CS4851,4-Nov-12,69
CS4851,21-Feb-13,94
CS4851,23-Apr-13,94
CS4851,2-Aug-13,71
CS4851,24-Sep-13,42
CS4851,2-Oct-13,81
CS4851,2-Feb-14,71
CS4851,25-Jun-14,83
CS4851,22-Oct-14,36
CS4851,23-Nov-14,36
CS4851,10-Jan-15,73
CS4852,2-Jun-11,75
CS4852,18-Jul-11,66
CS4852,31-Jul-11,83
CS4852,20-Aug-11,39
CS4852,6-Sep-11,76
CS4852,14-Sep-11,59
CS4852,25-Sep-11,88
CS4852,31-Oct-11,35
CS4852,12-Apr-12,41
CS4852,20-Sep-12,51
CS4852,14-Nov-12,91
CS4852,20-Jan-13,45
CS4852,21-Feb-13,102
CS4852,5-Mar-13,55
CS4852,7-Jun-13,101
CS4852,12-Jun-13,93
CS4852,21-Sep-13,56
CS4852,27-Oct-13,63
CS4852,29-Dec-13,42
CS4852,27-Feb-14,93
CS4852,10-Oct-14,81
CS4852,10-Dec-14,81
CS4852,11-Jan-15,43
CS4853,14-Jun-11,39
CS4853,22-Jun-11,63
CS4853,23-Jun-11,87
CS4853,25-Jan-12,87
CS4853,27-Mar-12,68
CS4853,5-Jun-12,86
CS4853,4-Sep-12,58
CS4853,5-Mar-13,96
CS4853,5-Mar-13,100
CS4853,7-Apr-13,100
CS4853,14-Apr-13,51
CS4853,20-Jun-13,58
CS4853,28-Jul-13,48
CS4853,12-Feb-14,45
CS4853,17-Mar-14,46
CS4853,29-Oct-14,72
CS4853,16-Nov-14,35
CS4853,9-Dec-14,50
CS4853,26-Dec-14,105
CS4854,5-Jun-11,105
CS4854,13-Sep-11,97
CS4854,4-Nov-11,43
CS4854,5-Jan-12,58
CS4854,22-Jan-12,38
CS4854,15-Jun-12,80
CS4854,2-Nov-12,61
CS4854,13-Dec-12,54
CS4854,6-Feb-13,94
CS4854,3-Jun-13,50
CS4854,22-Jul-13,48
CS4854,15-Jan-14,69
CS4854,2-Apr-14,81
CS4854,23-Jun-14,65
CS4854,28-Sep-14,42
CS4854,5-Oct-14,85
CS4854,27-Dec-14,44
CS4854,13-Mar-15,53
CS4855,5-Aug-11,45
CS4855,21-Aug-11,65
CS4855,11-Jan-12,98
CS4855,21-Jan-12,46
CS4855,27-Jan-12,35
CS4855,14-Mar-12,62
CS4855,20-Apr-12,52
CS4855,1-Dec-12,82
CS4855,13-Feb-13,79
CS4855,21-Feb-13,77
CS4855,28-Jun-13,74
CS4855,16-Jul-13,94
CS4855,17-Jul-13,74
CS4855,27-Jul-13,77
CS4855,1-Jan-14,91
CS4855,4-Feb-14,105
CS4855,29-Mar-14,66
CS4855,3-Apr-14,76
CS4855,4-May-14,79
CS4855,24-May-14,64
CS4855,5-Jul-14,56
CS4855,27-Jan-15,56
CS4855,4-Mar-15,69
CS4855,12-Mar-15,38
CS4856,2-Dec-11,47
CS4856,26-Jun-12,73
CS4856,3-Sep-12,99
CS4856,2-Jan-13,78
CS4856,11-Jan-13,84
CS4856,10-Mar-13,74
CS4856,12-Mar-13,43
CS4856,14-Apr-13,79
CS4856,18-May-13,44
CS4856,15-Nov-13,101
CS4856,22-Nov-13,86
CS4856,24-Dec-13,56
CS4856,17-May-14,97
CS4856,29-Sep-14,80
CS4856,24-Jan-15,49
CS4856,15-Feb-15,82
CS4857,17-Jul-11,36
CS4857,21-Jul-11,95
CS4857,17-Oct-11,44
CS4857,4-Jan-12,56
CS4857,11-Jan-12,95
CS4857,10-Apr-12,84
CS4857,17-Apr-12,89
CS4857,4-Jul-12,60
CS4857,9-Sep-12,42
CS4857,16-Jan-13,38
CS4857,2-Mar-13,82
CS4857,27-Jun-13,91
CS4857,14-Jul-13,101
CS4857,1-Oct-13,101
CS4857,30-Dec-13,64
CS4857,15-Jan-14,104
CS4857,15-Jul-14,70
CS4857,20-Sep-14,55
CS4857,13-Mar-15,74
CS4858,1-Sep-11,88
CS4858,15-Sep-11,82
CS4858,7-Dec-11,97
CS4858,10-Dec-11,89
CS4858,10-Feb-12,105
CS4858,26-Mar-12,46
CS4858,29-Mar-12,79
CS4858,14-Jul-12,92
CS4858,17-Jul-12,63
CS4858,19-Jul-12,58
CS4858,24-Sep-12,97
CS4858,2-Feb-13,62
CS4858,19-Jun-13,66
CS4858,3-Jul-13,97
CS4858,29-Aug-13,74
CS4858,16-Sep-13,85
CS4858,5-Dec-13,95
CS4858,6-Dec-13,73
CS4858,10-Apr-14,78
CS4858,17-Apr-14,96
CS4858,25-Apr-14,105
CS4858,30-Apr-14,64
CS4858,15-May-14,37
CS4858,2-Oct-14,96
CS4858,21-Oct-14,57
CS4858,13-Nov-14,103
CS4858,5-Jan-15,88
CS4858,16-Jan-15,75
CS4859,14-Jul-11,75
CS4859,15-Sep-11,87
CS4859,7-Feb-12,90
CS4859,11-Apr-12,80
CS4859,20-Oct-12,85
CS4859,22-Jan-13,64
CS4859,10-Jul-13,46
CS4859,31-Oct-13,60
CS4859,15-Nov-13,53
CS4859,24-Nov-13,41
CS4859,31-Dec-13,78
CS4859,29-Jul-14,91
CS4859,27-Sep-14,75
CS4859,11-Nov-14,89
CS4859,18-Nov-14,85
CS4859,24-Dec-14,99
CS4859,7-Jan-15,50
CS4859,10-Feb-15,84
CS4860,2-Jul-11,43
CS4860,18-Sep-11,60
CS4860,5-Oct-11,52
CS4860,23-Oct-11,57
CS4860,25-Oct-11,94
CS4860,16-Dec-11,64
CS4860,14-Mar-12,78
CS4860,10-May-12,100
CS4860,14-May-12,55
CS4860,10-Jul-12,70
CS4860,26-Aug-12,66
CS4860,3-Sep-12,88
CS4860,13-Sep-12,77
CS4860,3-Dec-12,64
CS4860,15-Jan-13,87
CS4860,13-Mar-13,49
CS4860,4-Jul-13,102
CS4860,25-Jul-13,59
CS4860,16-Jan-14,76
CS4860,31-Jan-14,44
CS4860,9-Feb-14,103
CS4860,12-Feb-14,104
CS4860,26-Jun-14,37
CS4861,5-Jul-11,84
CS4861,14-Aug-11,39
CS4861,2-Oct-11,46
CS4861,10-Jan-12,53
CS4861,20-Jun-12,100
CS4861,18-May-13,79
CS4861,14-Jul-13,92
CS4861,6-Oct-13,67
CS4861,1-Mar-14,100
CS4861,3-Apr-14,92
CS4861,6-Aug-14,64
CS4861,4-Sep-14,97
CS4861,18-Oct-14,65
CS4861,2-Nov-14,100
CS4861,26-Dec-14,54
CS4862,25-May-11,37
CS4862,8-Jun-11,40
